timestamp,price,source
2023-12-31 23:22:00,100.36,close
2023-12-31 23:23:00,100.41,close
2023-12-31 23:23:00,100.11,low
2023-12-31 23:23:00,100.35,open
2023-12-31 23:23:00,100.41,high
2023-12-31 23:24:00,100.4,open
2023-12-31 23:24:00,100.54,high
2023-12-31 23:24:00,100.38,low
2023-12-31 23:24:00,100.39,close
2023-12-31 23:25:00,100.39,open
2023-12-31 23:25:00,100.53,high
2023-12-31 23:25:00,100.35,low
2023-12-31 23:25:00,100.44,close
2023-12-31 23:26:00,100.44,open
2023-12-31 23:26:00,100.68,high
2023-12-31 23:26:00,100.41,low
2023-12-31 23:26:00,100.66,close
2023-12-31 23:27:00,100.53,close
2023-12-31 23:27:00,100.52,low
2023-12-31 23:27:00,100.69,high
2023-12-31 23:27:00,100.66,open
2023-12-31 23:28:00,100.53,open
2023-12-31 23:28:00,100.67,high
2023-12-31 23:28:00,100.51,low
2023-12-31 23:28:00,100.66,close
2023-12-31 23:29:00,100.67,open
2023-12-31 23:29:00,100.73,high
2023-12-31 23:29:00,100.59,low
2023-12-31 23:29:00,100.72,close
2023-12-31 23:30:00,100.72,open
2023-12-31 23:30:00,100.79,high
2023-12-31 23:30:00,100.62,low
2023-12-31 23:30:00,100.74,close
2023-12-31 23:31:00,100.61,low
2023-12-31 23:31:00,100.72,close
2023-12-31 23:31:00,100.8,high
2023-12-31 23:31:00,100.74,open
2023-12-31 23:32:00,100.71,open
2023-12-31 23:32:00,100.91,high
2023-12-31 23:32:00,100.69,low
2023-12-31 23:32:00,100.91,close
2023-12-31 23:33:00,100.91,open
2023-12-31 23:33:00,101.11,high
2023-12-31 23:33:00,100.91,low
2023-12-31 23:33:00,101.09,close
2023-12-31 23:34:00,101.08,open
2023-12-31 23:34:00,101.13,high
2023-12-31 23:34:00,100.98,low
2023-12-31 23:34:00,101.08,close
2023-12-31 23:35:00,100.71,close
2023-12-31 23:35:00,101.07,high
2023-12-31 23:35:00,101.07,open
2023-12-31 23:35:00,100.68,low
2023-12-31 23:36:00,100.72,open
2023-12-31 23:36:00,101.05,high
2023-12-31 23:36:00,100.72,low
2023-12-31 23:36:00,101.04,close
2023-12-31 23:37:00,101.03,open
2023-12-31 23:37:00,101.24,high
2023-12-31 23:37:00,101.03,low
2023-12-31 23:37:00,101.13,close
2023-12-31 23:38:00,101.03,close
2023-12-31 23:38:00,101.13,open
2023-12-31 23:38:00,101.19,high
2023-12-31 23:38:00,100.96,low
2023-12-31 23:39:00,101.02,close
2023-12-31 23:39:00,101.0,low
2023-12-31 23:39:00,101.04,open
2023-12-31 23:39:00,101.1,high
2023-12-31 23:40:00,101.02,open
2023-12-31 23:40:00,101.03,high
2023-12-31 23:40:00,100.84,low
2023-12-31 23:40:00,100.97,close
2023-12-31 23:41:00,101.07,close
2023-12-31 23:41:00,100.98,open
2023-12-31 23:41:00,101.09,high
2023-12-31 23:41:00,100.97,low
2023-12-31 23:42:00,101.05,low
2023-12-31 23:42:00,101.2,close
2023-12-31 23:42:00,101.05,open
2023-12-31 23:42:00,101.23,high
2023-12-31 23:43:00,101.2,close
2023-12-31 23:43:00,101.13,low
2023-12-31 23:43:00,101.22,open
2023-12-31 23:43:00,101.26,high
2023-12-31 23:44:00,101.2,open
2023-12-31 23:44:00,101.25,high
2023-12-31 23:44:00,101.17,low
2023-12-31 23:44:00,101.22,close
2023-12-31 23:45:00,101.21,open
2023-12-31 23:45:00,101.23,high
2023-12-31 23:45:00,101.11,low
2023-12-31 23:45:00,101.11,close
2023-12-31 23:46:00,101.4,close
2023-12-31 23:46:00,101.11,low
2023-12-31 23:46:00,101.43,high
2023-12-31 23:46:00,101.11,open
2023-12-31 23:47:00,101.39,open
2023-12-31 23:47:00,101.55,high
2023-12-31 23:47:00,101.36,low
2023-12-31 23:47:00,101.55,close
2023-12-31 23:48:00,101.56,open
2023-12-31 23:48:00,101.68,high
2023-12-31 23:48:00,101.55,low
2023-12-31 23:48:00,101.68,close
2023-12-31 23:49:00,101.77,high
2023-12-31 23:49:00,101.63,low
2023-12-31 23:49:00,101.69,open
2023-12-31 23:49:00,101.64,close
2023-12-31 23:50:00,101.39,close
2023-12-31 23:50:00,101.38,low
2023-12-31 23:50:00,101.64,high
2023-12-31 23:50:00,101.64,open
2023-12-31 23:51:00,101.39,open
2023-12-31 23:51:00,101.42,high
2023-12-31 23:51:00,101.22,low
2023-12-31 23:51:00,101.28,close
2023-12-31 23:52:00,101.28,open
2023-12-31 23:52:00,101.35,high
2023-12-31 23:52:00,101.21,low
2023-12-31 23:52:00,101.33,close
2023-12-31 23:53:00,101.32,low
2023-12-31 23:53:00,101.44,close
2023-12-31 23:53:00,101.32,open
2023-12-31 23:53:00,101.57,high
